0,0,0,0
1.003190875,9.47109127,2.985345364,0
0.835394204,9.435198784,2.865704298,0
0.835394204,9.435198784,2.865704298,0
0.775573611,9.454340935,2.760420084,0
0.787537754,9.495018959,2.877668381,0
0.773180842,9.523733139,2.84656167,0
0.69661051,9.49262619,2.844168901,0
0.773180842,9.535696983,2.853740215,0
0.773180842,9.535696983,2.853740215,0
0.797109067,9.437591553,3.157927752,0
0.782752097,9.504590988,2.810669184,0
0.852443039,9.514162064,2.899203777,0
0.722931564,9.535696983,2.901596546,0
0.722931564,9.535696983,2.901596546,0
0.789930582,9.416056633,2.834597588,0
0.789930582,9.416056633,2.834597588,0
0.758823872,9.454340935,2.868097067,0
0.770788014,9.490233421,2.679064035,0
0.770788014,9.480662346,2.868097067,0
0.770788014,9.480662346,2.868097067,0
0.739681304,9.401699066,2.731706142,0
0.610468864,9.552447319,2.913560629,0
0.610468864,9.552447319,2.913560629,0
0.854835868,9.506983757,2.956631422,0
0.895513892,9.308379173,2.841775894,0
0.888335407,9.449555397,2.712563515,0
0.888335407,9.449555397,2.712563515,0
0.981655478,9.566803932,2.643171787,0
0.945763171,9.566803932,2.762812853,0
0.945763171,9.566803932,2.762812853,0
0.782752097,9.559625626,2.743670225,0
0.816251636,9.487840652,2.786741018,0
0.588933468,9.595518112,2.700599432,0
0.588933468,9.595518112,2.700599432,0
0.799501836,9.518947601,2.425125837,0
0.799501836,9.518947601,2.425125837,0
0.758823872,9.664909363,2.484946251,0
0.586540639,9.449555397,2.54506588,0
0.816251636,9.605089188,2.626421928,0
0.816251636,9.605089188,2.626421928,0
1.012762189,9.528518677,2.683849812,0
1.216152072,9.418449402,2.707777977,0
1.216152072,9.418449402,2.707777977,0
1.347757339,9.250652313,2.657528639,0
0.155533478,9.126225471,3.126821041,0
0.155533478,9.126225471,3.126821041,0
0.299401939,10.56281662,3.4809587,1
0.624825835,8.594719887,3.073879719,1
0.25603202,9.200403214,3.557528973,1
0.25603202,9.200403214,3.557528973,1
-0.066999033,9.217152596,3.392424345,1
-0.066999033,9.217152596,3.392424345,1
0.074177504,8.860622406,3.272783279,1
0.074177504,8.860622406,3.272783279,1
0.074177504,8.860622406,3.272783279,1
0.074177504,8.860622406,3.272783279,1
0.074177504,8.860622406,3.272783279,1
1.721336842,9.356235504,0.964905739,1
1.690230131,8.819944382,1.151545882,1
0.292223454,10.0839529,1.64476645,1
0.292223454,10.0839529,1.64476645,1
0.541077018,9.502198219,1.299900889,0
0.933799028,9.945169449,0.727717161,0
0.888335407,9.353842735,1.977667928,0
0.888335407,9.353842735,1.977667928,0
0.658325315,10.09830952,2.389233351,0
0.612861693,8.961120605,2.293520451,0
0.612861693,8.961120605,2.293520451,0
0.598504782,9.878170013,2.609672308,0
0.395114839,9.542876244,2.753241539,0
0.840179861,9.47109127,2.906382322,0
0.840179861,9.47109127,2.906382322,0
0.768395185,9.260522842,2.65513587,0
0.768395185,9.260522842,2.65513587,0
0.703788936,9.078369141,2.528316259,0
-0.083748795,9.224330902,3.040380239,0
0.64875406,10.94088268,3.619742393,0
0.64875406,10.94088268,3.619742393,0
0.536291361,8.091927528,3.236890793,1
0.16749759,9.447162628,3.471387386,1
0.16749759,9.447162628,3.471387386,1
-0.10049855,9.028120041,3.535993576,1
-0.10049855,9.028120041,3.535993576,1
-0.260817677,10.53170967,4.304687977,1
-0.260817677,10.53170967,4.304687977,1
0.548255503,10.73270702,2.781955481,1
1.261615753,9.557232857,1.386042476,1
1.261615753,9.557232857,1.386042476,1
1.522732496,9.209974289,1.338186026,1
0.687039196,10.11984539,1.994417667,1
0.687039196,10.11984539,1.994417667,1
0.897906721,9.131011009,1.496411443,0
1.695015788,9.463912964,1.091725349,0
1.695015788,9.463912964,1.091725349,0
0.507577479,9.796515465,2.236092806,0
0.419043064,10.50299549,2.121237278,0
0.419043064,10.50299549,2.121237278,0
0.720538735,8.860622406,1.85294199,0
0.471685171,10.11505985,2.353341103,0
0.471685171,10.11505985,2.353341103,0
0.471685171,10.11505985,2.353341103,0
0.349651217,9.557232857,2.484946251,0
0.509970307,9.774979591,2.461018085,0
0.509970307,9.774979591,2.461018085,0
0.655932486,9.454340935,2.791526794,0
0.655932486,9.454340935,2.791526794,0
0.476470798,9.399306297,2.724527597,0
0.476470798,9.399306297,2.724527597,0
0.677467883,9.564411163,2.691028118,0
0.677467883,9.564411163,2.691028118,1
0.677467883,9.564411163,2.691028118,1
0.608076036,9.432806015,2.793919563,1
0.481256455,9.657731056,2.67188549,1
0.634397089,9.578767776,2.633600473,1
0.634397089,9.578767776,2.633600473,1
0.653539658,9.636196136,2.561815739,1
0.538684189,9.626625061,2.619243383,1
0.407078952,9.428020477,2.688635349,1
0.407078952,9.428020477,2.688635349,1
0.380757898,9.542876244,2.561815739,1
0.60089761,9.42323494,2.533101797,1
0.60089761,9.42323494,2.533101797,1
0.507577479,9.52134037,2.54506588,1
0.507577479,9.52134037,2.54506588,0
0.488434911,9.535696983,2.568994284,0
0.593719125,9.516554832,2.57617259,0
0.526720107,9.576375008,2.420340061,0
0.526720107,9.576375008,2.420340061,0
0.598504782,9.643374443,2.379662037,0
0.574576557,9.511769295,2.492124796,0
0.574576557,9.511769295,2.492124796,0
0.6655038,9.526125908,2.506481647,0
0.641575575,9.554840088,2.475374937,0
0.60089761,9.588339806,2.48733902,0
0.60089761,9.588339806,2.48733902,0
0.634397089,9.602696419,2.250449657,0
0.6655038,9.664909363,2.461018085,0
0.6655038,9.664909363,2.461018085,0
0.675075114,9.547661781,2.463410854,0
0.689432025,9.631410599,2.540280342,0
0.634397089,9.55005455,2.604886532,0
0.634397089,9.55005455,2.604886532,0
0.576969385,9.461520195,2.59052968,0
0.605683208,9.595518112,2.657528639,0
0.612861693,9.52134037,2.549851656,0
0.612861693,9.52134037,2.549851656,0
0.679860711,9.557232857,2.602493763,0
0.710967422,9.432806015,2.578565598,0
0.710967422,9.432806015,2.578565598,0
0.655932486,9.564411163,2.549851656,0
0.763609529,9.377771378,2.449054003,0
0.64875406,9.545269012,2.702992201,0
0.64875406,9.545269012,2.702992201,0
0.579362154,9.171689034,2.542673111,0
0.138783708,9.502198219,2.94227457,0
0.138783708,9.502198219,2.94227457,0
0.31375888,10.25384331,3.306282759,0
0.31375888,10.25384331,3.306282759,0
0.31375888,10.25384331,3.306282759,1
0.454935402,8.982656479,3.404388428,1
0.081355967,9.169296265,3.543172121,1
0.143569365,9.107083321,3.366103172,1
0.143569365,9.107083321,3.366103172,1
0.016749758,9.49980545,3.715754509,1
0.016749758,9.49980545,3.715754509,1
-0.40947178,10.30648518,4.381258488,1
0.272781789,11.06560802,3.239283562,1
0.854835868,9.267701149,1.59691,1
0.854835868,9.267701149,1.59691,1
1.659123421,9.439984322,1.086939692,1
1.659123421,9.439984322,1.086939692,1
1.067797065,9.796515465,1.673480392,1
0.610468864,9.356235504,2.001596212,1
0.823430121,9.066405296,1.149153113,0
0.823430121,9.066405296,1.149153113,0
0.780359268,9.887741089,2.451446772,0
0.478863627,10.16052341,2.848954439,0
0.478863627,10.16052341,2.848954439,0
0.584147811,8.791230202,2.066202402,0
0.364008158,9.691230774,2.930310488,0
0.364008158,9.691230774,2.930310488,0
0.196211457,9.339486122,2.84656167,0
0.244067907,9.504590988,2.705385208,0
0.335294276,9.562018394,2.856132984,0
0.335294276,9.562018394,2.856132984,0
0.431007177,9.432806015,2.985345364,0
0.431007177,9.432806015,2.985345364,0
0.703788936,9.377771378,2.705385208,0
0.495613396,9.676874161,2.511267424,0
0.804287493,9.487840652,2.997309446,0
0.804287493,9.487840652,2.997309446,0
0.804287493,9.487840652,2.997309446,0
0.804287493,9.487840652,2.997309446,0
0.498006225,9.554840088,2.224128723,0
0.141176537,9.454340935,2.530709028,0
0.141176537,9.454340935,2.530709028,0
-0.040677983,9.538089752,2.638386011,0
0.33050862,9.933204651,3.069094181,0
0.33050862,9.933204651,3.069094181,0
0.335294276,8.987442017,3.418745279,1
0.335294276,8.987442017,3.418745279,1
0.165104762,9.25783062,3.258426189,1
0.165104762,9.25783062,3.258426189,1
0,9.459127426,3.902394533,1
0,9.459127426,3.902394533,1
0,9.459127426,3.902394533,1
0.10049855,10.88345432,3.557528973,1
0.10049855,10.88345432,3.557528973,1
0.10049855,10.88345432,3.557528973,1
1.345364571,8.604290962,0.86680001,1
0.998405278,10.29452133,1.730908036,1
0.998405278,10.29452133,1.730908036,1
0.998405278,10.29452133,1.730908036,1
0.998405278,10.29452133,1.730908036,1
0.998405278,10.29452133,1.730908036,1
0.998405278,10.29452133,1.730908036,0
0.998405278,10.29452133,1.730908036,0
0.988833964,9.631410599,2.791526794,0
0.988833964,9.631410599,2.791526794,0
0.646361232,8.877371788,2.530709028,0
0.646361232,8.877371788,2.530709028,0
0.646361232,8.877371788,2.530709028,0
0.419043064,9.406484604,2.698206663,0
0.419043064,9.406484604,2.698206663,0
0.419043064,9.406484604,2.698206663,0
0.459721059,9.667302132,2.578565598,0
0.459721059,9.667302132,2.578565598,0
0.651146889,9.707980156,2.554637194,0
0.651146889,9.707980156,2.554637194,0
0.651146889,9.707980156,2.554637194,0
0.651146889,9.707980156,2.554637194,0
0.651146889,9.707980156,2.554637194,0
0.538684189,9.535696983,2.726920605,0
0.471685171,9.478269577,3.090928555,0
0.086141616,9.36580658,2.54506588,0
0.086141616,9.36580658,2.54506588,0
0.172283232,9.485447884,2.592922449,0
0.165104762,9.633803368,2.631207705,0
0.165104762,9.633803368,2.631207705,0
0.172283232,9.384949684,2.683849812,0
0.287437826,9.241081238,2.765205622,0
-0.454935402,9.095118523,2.892025232,0
-0.454935402,9.095118523,2.892025232,0
0.172283232,10.82841969,3.299104214,0
0.833001375,8.532505989,3.0981071,0
0.833001375,8.532505989,3.0981071,1
0.102891371,8.95154953,3.856930971,1
-0.157926291,8.582756042,4.16081953,1
-0.464506686,8.556434631,5.080261707,1
-0.464506686,8.556434631,5.080261707,1
-0.684646368,8.729017258,5.058726311,1
-0.684646368,8.729017258,5.058726311,1
-1.108475089,9.614660263,5.283651352,1
-0.392722011,12.33440208,3.935894251,1
1.546660781,9.205188751,1.510768414,1
1.546660781,9.205188751,1.510768414,1
2.925524712,9.784550667,0.397507668,1
2.925524712,9.784550667,0.397507668,1
1.242473125,8.855836868,0.775573611,1
1.350150228,9.719944954,1.019940615,1
0.859621525,9.698409081,0.902692318,0
0.859621525,9.698409081,0.902692318,0
1.204187989,9.224330902,1.714158297,0
1.663909078,10.40489006,2.451446772,0
1.663909078,10.40489006,2.451446772,0
0.969691396,9.547661781,2.204986095,0
0.74446696,8.834300995,1.992024899,0
0.74446696,8.834300995,1.992024899,0
0.789930582,10.07438183,2.810669184,0
0.239282265,9.226723671,2.667099953,0
0.464506686,9.88534832,3.272783279,0
0.464506686,9.88534832,3.272783279,0
0.488434911,9.406484604,3.057130098,0
0.488434911,9.406484604,3.057130098,0
0.126819596,9.20758152,2.927917719,0
0.31375888,9.538089752,2.889632463,0
0.45732823,9.463912964,3.040380239,0
0.45732823,9.463912964,3.040380239,0
0.308973223,9.545269012,3.07148695,0
0.308973223,9.545269012,3.07148695,0
0.454935402,9.420842171,2.88006115,0
0.651146889,9.578767776,2.786741018,0
0.531505704,9.590732574,2.659921408,0
0.37836507,9.667302132,2.652743101,0
0.37836507,9.667302132,2.652743101,0
0.349651217,9.473484039,2.743670225,0
0.349651217,9.473484039,2.743670225,0
0.349651217,9.473484039,2.743670225,0
0.349651217,9.473484039,2.743670225,0
0.349651217,9.473484039,2.743670225,0
0.349651217,9.473484039,2.743670225,0
0.50518471,9.329915047,3.275176048,0
0.50518471,9.329915047,3.275176048,0
0.347258389,8.810373306,3.291925669,0
0.241675094,9.428020477,3.303889751,1
0.241675094,9.428020477,3.303889751,1
0.10767702,8.97308445,3.818645954,1
-0.359222502,9.138189316,4.331008911,1
-0.359222502,9.138189316,4.331008911,1
-0.5697909,10.30409241,5.008476734,1
0.102891371,11.06082249,3.76361084,1
0.102891371,11.06082249,3.76361084,1
1.180259824,9.25783062,1.328614831,1
1.517946839,9.09990406,1.060618639,1
1.003190875,9.899705887,1.735693693,1
1.003190875,9.899705887,1.735693693,1
0.71336025,9.114261627,1.8840487,1
0.71336025,9.114261627,1.8840487,1
1.067797065,9.815657616,1.376471281,1
0.608076036,8.970691681,2.338984251,1
0.538684189,10.71834946,2.834597588,0
0.538684189,10.71834946,2.834597588,0
0.045463629,8.527720451,2.542673111,0
0.845264614,9.976275444,2.71974206,0
0.845264614,9.976275444,2.71974206,0
0.227318153,9.253045082,2.901596546,0
0.241675094,9.34427166,2.875275612,0
0.241675094,9.34427166,2.875275612,0
0.33050862,9.619445801,2.91116786,0
0.447756946,9.25783062,2.848954439,0
0.641575575,9.717552185,2.760420084,0
0.641575575,9.717552185,2.760420084,0
0.533898532,9.765408516,2.767598391,0
0.524327278,9.277272224,2.722134829,0
0.524327278,9.277272224,2.722134829,0
0.663110971,9.703194618,2.760420084,0
0.493220568,9.361021042,2.801098108,0
0.746859789,9.233902931,2.892025232,0
0.746859789,9.233902931,2.892025232,0
0.153140649,9.657731056,3.217748165,0
0.153140649,9.657731056,3.217748165,1
0.220139682,9.188439369,3.706183195,1
0.200997099,8.997013092,3.789932013,1
0.076570325,8.870193481,3.394817114,1
0.076570325,8.870193481,3.394817114,1
0.181854516,9.047262192,3.672683716,1
0.21535404,9.277272224,4.144069672,1
0.21535404,9.277272224,4.144069672,1
0.222532511,9.506983757,4.206283092,1
0.667896628,11.24028397,3.773182154,1
0.667896628,11.24028397,3.773182154,1
0.737288475,10.8427763,2.827419043,1
1.070189953,8.66650486,0.964905739,1
1.070189953,8.66650486,0.964905739,1
1.084546804,10.0767746,1.683051586,1
0.014356935,9.270093918,1.98963201,1
0.014356935,9.270093918,1.98963201,0
0.452542573,9.337093353,1.338186026,0
1.261615753,10.04806042,1.917548299,0
1.261615753,10.04806042,1.917548299,0
1.15393877,9.902098656,2.463410854,0
0.145962179,8.5085783,2.315055847,0
0.643968403,10.24905777,2.322234392,0
0.643968403,10.24905777,2.322234392,0
0.454935402,9.274879456,2.769991398,0
0.466899514,9.485447884,2.937488794,0
